Wall time,Step,Value
1715690416.6674798,200,0.0
1715690424.236723,400,0.0
1715690432.3198464,600,0.0
1715690440.8324656,800,0.0
1715690448.8560188,1000,0.0
1715690456.8842292,1200,0.0
1715690464.915718,1400,0.0
1715690472.948996,1600,0.0
1715690479.9758227,1756,0.02777777798473835
1715690487.0063639,1909,0.05000000074505806
1715690493.1905997,2064,0.06818182021379471
1715690498.3264625,2215,0.0833333358168602
1715690505.5601869,2415,0.07692307978868484
1715690510.974623,2567,0.0892857164144516
1715690518.389224,2767,0.0833333358168602
1715690525.5848355,2920,0.09375
1715690532.6104863,3073,0.10294117778539658
1715690540.6406605,3273,0.0972222238779068
1715690548.666133,3473,0.09210526198148727
1715690554.4565468,3632,0.10000000149011612
1715690560.221349,3785,0.1071428582072258
1715690565.8405576,3937,0.11363636702299118
1715690573.568828,4089,0.1195652186870575
1715690580.593794,4242,0.125
1715690588.624496,4442,0.11999999731779099
1715690595.220245,4599,0.12999999523162842
1715690599.2393723,4711,0.15000000596046448
1715690604.599089,4817,0.17000000178813934
1715690612.6277132,5017,0.17000000178813934
1715690618.6561823,5123,0.1899999976158142
1715690624.6798038,5249,0.20999999344348907
1715690630.7897007,5358,0.23000000417232513
1715690637.8162947,5513,0.23999999463558197
1715690643.8427968,5628,0.25
1715690648.864518,5723,0.27000001072883606
1715690653.8892639,5816,0.28999999165534973
1715690661.9283195,6016,0.2800000011920929
1715690667.958022,6129,0.30000001192092896
1715690674.4455128,6287,0.30000001192092896
1715690679.504436,6438,0.3100000023841858
1715690685.2028215,6591,0.3100000023841858
1715690688.2055001,6667,0.33000001311302185
1715690692.2395961,6773,0.3499999940395355
1715690699.5159974,6970,0.36000001430511475
1715690707.1124573,7131,0.36000001430511475
1715690714.1434345,7286,0.36000001430511475
1715690721.1762822,7446,0.36000001430511475
1715690727.2027235,7566,0.3700000047683716
1715690732.2261825,7627,0.38999998569488525
1715690736.251027,7653,0.4300000071525574
1715690743.2804494,7808,0.4300000071525574
1715690751.3142135,8008,0.4099999964237213
1715690758.3477795,8170,0.4000000059604645
1715690765.3780239,8327,0.4099999964237213
1715690772.4086235,8488,0.4000000059604645
1715690778.4364386,8599,0.4000000059604645
1715690784.4660962,8704,0.4000000059604645
1715690791.4962823,8863,0.4000000059604645
1715690798.5254877,9031,0.38999998569488525
1715690802.552722,9063,0.4000000059604645
1715690808.5803335,9189,0.38999998569488525
1715690815.6098325,9344,0.4000000059604645
1715690820.6394384,9429,0.4099999964237213
1715690826.6690247,9538,0.41999998688697815
1715690830.692308,9589,0.44999998807907104
1715690838.7247622,9789,0.4399999976158142
1715690844.752637,9919,0.4300000071525574
