Wall time,Step,Value
1715688309.4869287,5876,1.0
1715688313.5221348,5893,1.0
1715688317.5434823,5906,1.0
1715688321.5639539,5924,1.0
1715688325.5857334,5940,1.0
1715688329.6040876,5963,1.0
1715688333.6246898,5982,1.0
1715688337.0290012,6001,1.0
1715688337.8031244,6019,1.0
1715688339.5556428,6044,1.0
1715688343.5797818,6057,1.0
1715688347.6059678,6082,1.0
1715688351.6301153,6092,1.0
1715688355.653861,6109,1.0
1715688359.677352,6131,1.0
1715688363.7015748,6147,1.0
1715688367.73028,6166,1.0
1715688371.7518256,6181,1.0
1715688375.7755954,6208,1.0
1715688379.8007646,6231,1.0
1715688383.8240492,6249,1.0
1715688387.8475492,6270,1.0
1715688391.8739157,6281,1.0
1715688395.8975067,6298,1.0
1715688399.9180393,6318,1.0
1715688400.561279,6331,1.0
1715688401.2835314,6352,1.0
1715688401.8967845,6369,1.0
1715688402.6094553,6388,1.0
1715688403.3369277,6405,1.0
1715688403.8494337,6418,1.0
1715688404.5187905,6434,1.0
1715688405.1343777,6449,1.0
1715688405.9357896,6469,1.0
1715688406.7532604,6490,1.0
1715688407.4831214,6509,1.0
1715688408.218573,6527,1.0
1715688409.132628,6550,1.0
1715688409.7029786,6565,1.0
1715688410.48255,6584,1.0
1715688411.2863166,6602,1.0
1715688411.9189417,6617,1.0
1715688412.7036037,6636,1.0
1715688413.5822742,6658,1.0
1715688414.4019244,6679,1.0
1715688415.05489,6696,1.0
1715688415.5197055,6707,1.0
1715688416.0831914,6720,1.0
1715688416.540389,6731,1.0
1715688417.062862,6743,1.0
1715688417.9138975,6758,1.0
1715688418.4223735,6770,1.0
1715688419.0034747,6787,1.0
1715688419.5977564,6801,1.0
1715688420.219242,6816,1.0
1715688420.9200456,6835,1.0
1715688421.6358075,6852,1.0
1715688422.4006464,6871,1.0
1715688423.1473045,6890,1.0
1715688423.932711,6910,1.0
1715688424.584327,6927,1.0
1715688425.1026871,6940,1.0
1715688425.6340208,6953,1.0
1715688426.3981268,6973,1.0
1715688426.9506757,6987,1.0
1715688427.4371188,6999,1.0
1715688428.0539715,7014,1.0
1715688428.771135,7033,1.0
1715688429.3528328,7047,1.0
1715688430.137214,7066,1.0
1715688430.6704354,7080,1.0
1715688431.3069398,7093,1.0
1715688432.2179666,7111,1.0
1715688434.2008083,7163,1.0
1715688434.7342381,7176,1.0
1715688435.5037732,7195,1.0
1715688436.1361966,7211,1.0
1715688436.7218645,7226,1.0
1715688437.2691615,7240,1.0
1715688437.9696677,7258,1.0
1715688438.5544305,7272,1.0
1715688439.2049072,7289,1.0
1715688440.0355294,7310,1.0
1715688440.733515,7328,1.0
1715688441.2613072,7341,1.0
1715688441.6826494,7351,1.0
1715688443.954203,7414,0.9900000095367432
1715688446.0787697,7474,0.9800000190734863
1715688446.6502497,7489,0.9800000190734863
1715688447.1503005,7501,0.9800000190734863
1715688447.7704473,7517,0.9800000190734863
1715688448.3374548,7532,0.9800000190734863
1715688448.921716,7547,0.9800000190734863
1715688449.472035,7561,0.9800000190734863
1715688449.9033387,7571,0.9800000190734863
1715688450.369501,7582,0.9800000190734863
1715688450.906499,7596,0.9800000190734863
1715688451.5819576,7612,0.9800000190734863
1715688452.2503433,7629,0.9800000190734863
1715688453.3716729,7660,0.9800000190734863
1715688454.0301917,7677,0.9800000190734863
1715688458.378908,7694,0.9800000190734863
1715688462.4001148,7704,0.9800000190734863
1715688466.421979,7728,0.9800000190734863
1715688470.441619,7744,0.9800000190734863
1715688474.462065,7757,0.9800000190734863
1715688478.4826674,7768,0.9800000190734863
1715688482.505054,7780,0.9800000190734863
1715688486.526022,7793,0.9800000190734863
1715688490.5469148,7805,0.9800000190734863
1715688494.5676053,7826,0.9800000190734863
1715688498.589291,7847,0.9900000095367432
1715688502.6113815,7863,1.0
1715688506.6316452,7880,1.0
1715688510.6538172,7900,1.0
1715688514.6754837,7911,1.0
1715688518.6971786,7920,1.0
1715688522.719347,7936,1.0
1715688526.7386956,7949,1.0
1715688530.758541,7963,1.0
1715688534.7906725,7979,1.0
1715688538.8109164,7993,1.0
1715688542.8309946,8010,1.0
1715688546.85151,8023,1.0
1715688550.871743,8036,1.0
1715688554.892218,8051,1.0
1715688558.9131374,8068,1.0
1715688562.9342854,8086,1.0
1715688566.954864,8102,1.0
1715688570.9748898,8111,1.0
1715688574.9971972,8127,1.0
1715688579.0183225,8139,1.0
1715688583.0374784,8155,1.0
1715688587.0577476,8173,1.0
1715688588.9158783,8188,1.0
1715688589.3585694,8201,1.0
1715688590.075817,8221,1.0
1715688590.6434236,8234,1.0
1715688593.9806585,8251,1.0
1715688598.0046055,8268,1.0
1715688602.0389574,8283,1.0
1715688606.0614848,8297,1.0
1715688610.0848773,8315,1.0
1715688614.1080334,8332,1.0
1715688616.2379448,8353,1.0
1715688616.7372997,8367,1.0
1715688617.2381802,8381,1.0
1715688617.8852475,8398,1.0
1715688618.5182579,8415,1.0
1715688618.9269292,8425,1.0
1715688619.6908698,8443,1.0
1715688620.278477,8457,1.0
1715688620.9965937,8474,1.0
1715688621.693485,8491,1.0
1715688622.2452495,8503,1.0
1715688622.9280417,8520,1.0
1715688623.7425056,8539,1.0
1715688624.4887447,8557,1.0
1715688625.2613907,8576,1.0
1715688625.8913999,8592,1.0
1715688626.5634594,8607,1.0
1715688627.0142324,8617,1.0
1715688627.5619297,8630,1.0
1715688628.2271438,8645,1.0
1715688628.825383,8659,1.0
1715688629.328664,8671,1.0
1715688629.9135451,8686,1.0
1715688630.5122871,8701,1.0
1715688631.0916147,8715,1.0
1715688631.7559812,8731,1.0
1715688632.6133177,8748,1.0
1715688633.5127227,8770,1.0
1715688634.2768614,8789,1.0
1715688634.9381716,8805,1.0
1715688635.5903137,8820,1.0
1715688636.281975,8835,1.0
1715688636.89678,8849,1.0
1715688637.595439,8866,1.0
1715688638.1581063,8880,1.0
1715688638.9051938,8897,1.0
1715688639.6964896,8915,1.0
1715688640.2846465,8929,1.0
1715688640.8294466,8940,1.0
1715688641.445863,8955,1.0
1715688642.2896564,8976,1.0
1715688642.932543,8991,1.0
1715688643.554401,9005,1.0
1715688644.062867,9017,1.0
1715688644.6449103,9031,1.0
1715688645.3223624,9048,1.0
1715688645.8617866,9061,1.0
1715688646.5286298,9077,1.0
1715688647.175902,9092,1.0
1715688647.7303512,9104,1.0
1715688648.3303337,9118,1.0
1715688649.0778513,9136,1.0
1715688649.5976198,9149,1.0
1715688650.414856,9169,1.0
1715688650.977386,9183,1.0
1715688651.7289176,9199,1.0
1715688652.3591042,9214,1.0
1715688653.131091,9233,1.0
1715688653.9073474,9253,1.0
1715688654.5947974,9270,1.0
1715688655.2502983,9284,1.0
1715688655.889197,9299,1.0
1715688656.267038,9307,1.0
1715688657.0001202,9324,1.0
1715688657.5837698,9337,1.0
1715688658.3932762,9357,1.0
1715688659.0128553,9372,1.0
1715688659.7313564,9388,1.0
1715688662.1010518,9454,0.9900000095367432
1715688662.5338197,9464,0.9900000095367432
1715688663.0792296,9478,0.9900000095367432
1715688663.6265337,9491,0.9900000095367432
1715688664.4210262,9510,0.9900000095367432
1715688665.014105,9523,0.9900000095367432
1715688668.3841772,9540,0.9900000095367432
1715688672.4062023,9547,0.9900000095367432
1715688676.4264672,9566,0.9900000095367432
1715688680.4490964,9579,0.9900000095367432
1715688684.4713569,9593,0.9900000095367432
1715688688.4903426,9612,0.9900000095367432
1715688692.51279,9624,0.9900000095367432
1715688696.534545,9640,0.9900000095367432
1715688700.5563312,9657,0.9900000095367432
1715688704.578781,9670,0.9900000095367432
1715688708.5992007,9686,0.9900000095367432
1715688712.5609474,9695,0.9900000095367432
1715688713.080211,9707,0.9900000095367432
1715688713.5316415,9720,0.9900000095367432
1715688714.0083096,9733,0.9900000095367432
1715688714.5634875,9747,0.9900000095367432
1715688715.1520944,9763,0.9900000095367432
1715688715.6307328,9775,0.9900000095367432
1715688716.1792693,9790,0.9900000095367432
1715688716.6147242,9801,1.0
1715688717.0647302,9814,1.0
1715688717.581872,9829,1.0
1715688718.2162716,9847,1.0
1715688718.9310846,9866,1.0
1715688719.5154893,9880,1.0
1715688720.1290774,9894,1.0
1715688720.770543,9909,1.0
1715688721.3524601,9922,1.0
1715688721.9305406,9936,1.0
1715688722.5300765,9950,1.0
1715688722.9641232,9960,1.0
1715688723.445166,9972,1.0
1715688724.0658443,9987,1.0
